train_id,name,brand_name,category_name,item_description,,price,item_condition_id,sale,img_score,supply_demand,shipping,img_url,price_url
47,Guess Hadly Women Us  Green Winter Boot,GUESS,"Shoes,Women,Boots","[{""dateSeen"":[""2017-01-27T01:37:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/Guess-Hadly-Women-US-11-Green-Winter-Boot/54083302""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Guess Hadly Width - Medium (B, M) True Color - Medium Green Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand Style - Guess Hadly Width - Medium (B, M) True Color - Medium Green Outsole Material - Man-Made Heel Height - 0.5 Inches The name GUESS equates to stylish and avant garde footwear, for GUESS's creative outlook on stylish designs are what set them apart from so many others in the shoe industry. Fueled by innovation and change, GUESS makes excellent use of their strong points - to blend fashion forward thinking with the basic promise of quality and affordability. GUESS has grown to become one of the most influential and widely recognized shoe brands for men, women, boys and girls in the world. 3645214""}]",,46.99,0,1,1,0,1,https://www.walmart.com/ip/Guess-Hadly-Women-US-11-Green-Winter-Boot/54083302,https://i5.walmartimages.com/asr/d20494fd-bfee-46f7-a133-980d8bacc23a_1.38829ced68ba36e99947ee0d287a9f4b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF
48,Guess Hadly Women Us Green Winter Boot,GUESS,"Shoes,Women,Boots","[{""dateSeen"":[""2017-01-27T01:37:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/Guess-Hadly-Women-US-11-Green-Winter-Boot/54083302""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Guess Hadly Width - Medium (B, M) True Color - Medium Green Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand Style - Guess Hadly Width - Medium (B, M) True Color - Medium Green Outsole Material - Man-Made Heel Height - 0.5 Inches The name GUESS equates to stylish and avant garde footwear, for GUESS's creative outlook on stylish designs are what set them apart from so many others in the shoe industry. Fueled by innovation and change, GUESS makes excellent use of their strong points - to blend fashion forward thinking with the basic promise of quality and affordability. GUESS has grown to become one of the most influential and widely recognized shoe brands for men, women, boys and girls in the world. 3645214""}]",,59,1,0,0,1,0,https://www.walmart.com/ip/Guess-Hadly-Women-US-11-Green-Winter-Boot/54083302,https://i5.walmartimages.com/asr/d20494fd-bfee-46f7-a133-980d8bacc23a_1.38829ced68ba36e99947ee0d287a9f4b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF
49,Zoot Tt Trainer 2.0   Round Toe Synthetic  Sneakers,Zoot,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-11-11T09:49:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Find high-quality Zoot shoes with great prices at our store. We carry the very best shoes, boots, and sandals ranging from dress to casual to athletic while offering fast shipping to almost anywhere in the world. Included in our selection are the excellent Zoot shoes. These feature the ideal combination of style, comfort, and lasting wear available anywhere. You can depend on us for exceptional footwear. ps6276112""}]",,71.99,1,1,2,0,1,https://i5.walmartimages.com/asr/e04c07b2-5222-4880-ab25-ff5b68d189ab_1.2a9bd3ca23665ab2c7f7fae0196c2004.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891
50,Zoot Tt Trainer 2.0   Round Toe Synthetic  Sneakers,Zoot,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-11-11T09:49:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Find high-quality Zoot shoes with great prices at our store. We carry the very best shoes, boots, and sandals ranging from dress to casual to athletic while offering fast shipping to almost anywhere in the world. Included in our selection are the excellent Zoot shoes. These feature the ideal combination of style, comfort, and lasting wear available anywhere. You can depend on us for exceptional footwear. ps6276112""}]",,250,1,0,0,1,0,https://i5.walmartimages.com/asr/e04c07b2-5222-4880-ab25-ff5b68d189ab_1.2a9bd3ca23665ab2c7f7fae0196c2004.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891
51,Zoot Tt Trainer 2.0   Round Toe Synthetic  Sneakers,Zoot,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-11-11T09:49:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Find high-quality Zoot shoes with great prices at our store. We carry the very best shoes, boots, and sandals ranging from dress to casual to athletic while offering fast shipping to almost anywhere in the world. Included in our selection are the excellent Zoot shoes. These feature the ideal combination of style, comfort, and lasting wear available anywhere. You can depend on us for exceptional footwear. ps6276112""}]",,75.99,1,1,2,0,0,https://i5.walmartimages.com/asr/e04c07b2-5222-4880-ab25-ff5b68d189ab_1.2a9bd3ca23665ab2c7f7fae0196c2004.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891
52,Zoot Tt Trainer 2.0   Round Toe Synthetic  Sneakers,Zoot,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-11-11T09:49:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Brand & Style - Zoot TT Trainer 2.0 Width - Medium (B, M) True Color - Green Flash/Atomic Blue/Safety Yellow Outsole Material - Man-Made Heel Height - 1 Inches Find high-quality Zoot shoes with great prices at our store. We carry the very best shoes, boots, and sandals ranging from dress to casual to athletic while offering fast shipping to almost anywhere in the world. Included in our selection are the excellent Zoot shoes. These feature the ideal combination of style, comfort, and lasting wear available anywhere. You can depend on us for exceptional footwear. ps6276112""}]",,79.98,1,1,2,0,1,https://i5.walmartimages.com/asr/e04c07b2-5222-4880-ab25-ff5b68d189ab_1.2a9bd3ca23665ab2c7f7fae0196c2004.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Zoot-TT-TRAINER-2.0-Women-US-9-Blue-Sneakers/51270891
53,Reebok Skyscape Chase Women Us 9.5 Black Sneakers,Reebok,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-06-21T12:44:07Z""],""sourceURLs"":[""http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Size - 9.5 US Brand & Style - Reebok Skyscape Chase Width - Medium (B, M)True Color - PkRb/Blk/ElecPink/DynPink Outsole Material - Man-Made Heel Height - 1 Inches No athletic shoe brand quite combines topnotch professional performance with exciting styles like Reebok.\\""Celebrate Individuality in Sport and Life\\"" is one Reebok's key goals. The brand's roots go back to 1890s England, when Joseph William Foster began making serious running shoes that were worn by the triumphant 1924 British Olympic athletes celebrated in \\""Chariots of Fire.\\"" Two of Foster's grandsons founded the company that became today's Reebok in 1958, and their outstanding shoes first came to America in 1979. The Reebok brand grew astoundingly from there, introducing the first athletic shoes designed specifically for women in 1982 and following with innovative design after innovative design ever since. 3022489""}]",,22.99,1,0,0,1,1,"http://i5.walmartimages.com/dfw/dce07b8c-8f38/k2-_b7b059ab-8977-4f76-8285-c20072a776a1.v2.jpg,http://i5.walmartimages.com/asr/c366511f-32e1-45c2-b266-3a685e3f7861_1.c63301de418697ad11d123c8bc65c4e1.jpeg?odnHeight=450&odnWidth=450,http://i5.walmartimages.com/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg,http://i5.walmartimages.com/dfw/dce07b8c-a8cb/k2-_40f45969-12cd-4c2e-9586-802da0d3d0da.v1.jpg?odnHeight=450&odnWidth=450,http://ll-us-i5.wal.co/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg-e2e91e3273d431a01713bb38bb7da255b0d26f53-optim-450x450.jpg,http://i5.walmartimages.com/dfw/dce07b8c-1dd4/k2-_db0f3304-0b2d-4348-9c21-a9794c6a29b0.v3.jpg","http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9-Black-Sneakers/49854812,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-8-Black-Sneakers/49386921,http://www.shoes.com/womens-reebok-skyscape-chase-breast-cancer-crusade-pink-ribbon-p2_id405746?cs=1_pd_1"
54,Reebok Skyscape Chase Women Us 9.5 Black Sneakers,Reebok,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-06-21T12:44:07Z""],""sourceURLs"":[""http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Size - 9.5 US Brand & Style - Reebok Skyscape Chase Width - Medium (B, M)True Color - PkRb/Blk/ElecPink/DynPink Outsole Material - Man-Made Heel Height - 1 Inches No athletic shoe brand quite combines topnotch professional performance with exciting styles like Reebok.\\""Celebrate Individuality in Sport and Life\\"" is one Reebok's key goals. The brand's roots go back to 1890s England, when Joseph William Foster began making serious running shoes that were worn by the triumphant 1924 British Olympic athletes celebrated in \\""Chariots of Fire.\\"" Two of Foster's grandsons founded the company that became today's Reebok in 1958, and their outstanding shoes first came to America in 1979. The Reebok brand grew astoundingly from there, introducing the first athletic shoes designed specifically for women in 1982 and following with innovative design after innovative design ever since. 3022489""}]",,23.99,1,1,0,1,0,"http://i5.walmartimages.com/dfw/dce07b8c-8f38/k2-_b7b059ab-8977-4f76-8285-c20072a776a1.v2.jpg,http://i5.walmartimages.com/asr/c366511f-32e1-45c2-b266-3a685e3f7861_1.c63301de418697ad11d123c8bc65c4e1.jpeg?odnHeight=450&odnWidth=450,http://i5.walmartimages.com/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg,http://i5.walmartimages.com/dfw/dce07b8c-a8cb/k2-_40f45969-12cd-4c2e-9586-802da0d3d0da.v1.jpg?odnHeight=450&odnWidth=450,http://ll-us-i5.wal.co/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg-e2e91e3273d431a01713bb38bb7da255b0d26f53-optim-450x450.jpg,http://i5.walmartimages.com/dfw/dce07b8c-1dd4/k2-_db0f3304-0b2d-4348-9c21-a9794c6a29b0.v3.jpg","http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9-Black-Sneakers/49854812,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-8-Black-Sneakers/49386921,http://www.shoes.com/womens-reebok-skyscape-chase-breast-cancer-crusade-pink-ribbon-p2_id405746?cs=1_pd_1"
55,Reebok Skyscape Chase Women Us 9.5 Black Sneakers,Reebok,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-06-21T12:44:07Z""],""sourceURLs"":[""http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Size - 9.5 US Brand & Style - Reebok Skyscape Chase Width - Medium (B, M)True Color - PkRb/Blk/ElecPink/DynPink Outsole Material - Man-Made Heel Height - 1 Inches No athletic shoe brand quite combines topnotch professional performance with exciting styles like Reebok.\\""Celebrate Individuality in Sport and Life\\"" is one Reebok's key goals. The brand's roots go back to 1890s England, when Joseph William Foster began making serious running shoes that were worn by the triumphant 1924 British Olympic athletes celebrated in \\""Chariots of Fire.\\"" Two of Foster's grandsons founded the company that became today's Reebok in 1958, and their outstanding shoes first came to America in 1979. The Reebok brand grew astoundingly from there, introducing the first athletic shoes designed specifically for women in 1982 and following with innovative design after innovative design ever since. 3022489""}]",,19.99,1,1,1,0,1,"http://i5.walmartimages.com/dfw/dce07b8c-8f38/k2-_b7b059ab-8977-4f76-8285-c20072a776a1.v2.jpg,http://i5.walmartimages.com/asr/c366511f-32e1-45c2-b266-3a685e3f7861_1.c63301de418697ad11d123c8bc65c4e1.jpeg?odnHeight=450&odnWidth=450,http://i5.walmartimages.com/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg,http://i5.walmartimages.com/dfw/dce07b8c-a8cb/k2-_40f45969-12cd-4c2e-9586-802da0d3d0da.v1.jpg?odnHeight=450&odnWidth=450,http://ll-us-i5.wal.co/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg-e2e91e3273d431a01713bb38bb7da255b0d26f53-optim-450x450.jpg,http://i5.walmartimages.com/dfw/dce07b8c-1dd4/k2-_db0f3304-0b2d-4348-9c21-a9794c6a29b0.v3.jpg","http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9-Black-Sneakers/49854812,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-8-Black-Sneakers/49386921,http://www.shoes.com/womens-reebok-skyscape-chase-breast-cancer-crusade-pink-ribbon-p2_id405746?cs=1_pd_1"
56,Reebok Skyscape Chase Women Us 9.5 Black Sneakers,Reebok,"Shoes,Women,Sneakers","[{""dateSeen"":[""2016-06-21T12:44:07Z""],""sourceURLs"":[""http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Size - 9.5 US Brand & Style - Reebok Skyscape Chase Width - Medium (B, M)True Color - PkRb/Blk/ElecPink/DynPink Outsole Material - Man-Made Heel Height - 1 Inches No athletic shoe brand quite combines topnotch professional performance with exciting styles like Reebok.\\""Celebrate Individuality in Sport and Life\\"" is one Reebok's key goals. The brand's roots go back to 1890s England, when Joseph William Foster began making serious running shoes that were worn by the triumphant 1924 British Olympic athletes celebrated in \\""Chariots of Fire.\\"" Two of Foster's grandsons founded the company that became today's Reebok in 1958, and their outstanding shoes first came to America in 1979. The Reebok brand grew astoundingly from there, introducing the first athletic shoes designed specifically for women in 1982 and following with innovative design after innovative design ever since. 3022489""}]",,22.99,1,1,0,0,0,"http://i5.walmartimages.com/dfw/dce07b8c-8f38/k2-_b7b059ab-8977-4f76-8285-c20072a776a1.v2.jpg,http://i5.walmartimages.com/asr/c366511f-32e1-45c2-b266-3a685e3f7861_1.c63301de418697ad11d123c8bc65c4e1.jpeg?odnHeight=450&odnWidth=450,http://i5.walmartimages.com/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg,http://i5.walmartimages.com/dfw/dce07b8c-a8cb/k2-_40f45969-12cd-4c2e-9586-802da0d3d0da.v1.jpg?odnHeight=450&odnWidth=450,http://ll-us-i5.wal.co/dfw/dce07b8c-e8a5/k2-_216e2d79-0e57-4575-83a7-40b74721205e.v1.jpg-e2e91e3273d431a01713bb38bb7da255b0d26f53-optim-450x450.jpg,http://i5.walmartimages.com/dfw/dce07b8c-1dd4/k2-_db0f3304-0b2d-4348-9c21-a9794c6a29b0.v3.jpg","http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9.5-Black-Sneakers/49387118,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-9-Black-Sneakers/49854812,http://www.walmart.com/ip/Reebok-Skyscape-Chase-Women-US-8-Black-Sneakers/49386921,http://www.shoes.com/womens-reebok-skyscape-chase-breast-cancer-crusade-pink-ribbon-p2_id405746?cs=1_pd_1"
57,Lacoste Womens Gazon W5 Sneakers In Navy,Lacoste,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-09T20:24:19Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Lacoste Womens Gazon W5 Sneakers in Navy. Slip into a comfier alternative. The Gazon W5 Sneaker is crafted in textured fabric with subtle chevron stripe print and features elastic gores on the tongue, cushioned insoles, and easy slip-on design. . Wear them with colored denim, a V-neck knit, and leather moto jacket. Lacoste logos, Textured fabric upper, Elastic gores for secure fit""}]",,84.95,0,1,0,0,0,https://i5.walmartimages.com/asr/379f0d48-1496-45e3-8dcb-e7953aed0254_1.c9fe08c9a87c8fdf9a4aaef350f577c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500
58,Lacoste Womens Gazon W5 Sneakers In Navy,Lacoste,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-09T20:24:19Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Lacoste Womens Gazon W5 Sneakers in Navy. Slip into a comfier alternative. The Gazon W5 Sneaker is crafted in textured fabric with subtle chevron stripe print and features elastic gores on the tongue, cushioned insoles, and easy slip-on design. . Wear them with colored denim, a V-neck knit, and leather moto jacket. Lacoste logos, Textured fabric upper, Elastic gores for secure fit""}]",,84.95,1,0,0,0,0,https://i5.walmartimages.com/asr/379f0d48-1496-45e3-8dcb-e7953aed0254_1.c9fe08c9a87c8fdf9a4aaef350f577c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500
59,Lacoste Womens Gazon W5 Sneakers In Navy,Lacoste,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-09T20:24:19Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Lacoste Womens Gazon W5 Sneakers in Navy. Slip into a comfier alternative. The Gazon W5 Sneaker is crafted in textured fabric with subtle chevron stripe print and features elastic gores on the tongue, cushioned insoles, and easy slip-on design. . Wear them with colored denim, a V-neck knit, and leather moto jacket. Lacoste logos, Textured fabric upper, Elastic gores for secure fit""}]",,84.95,0,1,0,0,0,https://i5.walmartimages.com/asr/379f0d48-1496-45e3-8dcb-e7953aed0254_1.c9fe08c9a87c8fdf9a4aaef350f577c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500
60,Lacoste Womens Gazon W5 Sneakers In Navy,Lacoste,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-09T20:24:19Z""],""sourceURLs"":[""https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Lacoste Womens Gazon W5 Sneakers in Navy. Slip into a comfier alternative. The Gazon W5 Sneaker is crafted in textured fabric with subtle chevron stripe print and features elastic gores on the tongue, cushioned insoles, and easy slip-on design. . Wear them with colored denim, a V-neck knit, and leather moto jacket. Lacoste logos, Textured fabric upper, Elastic gores for secure fit""}]",,84.95,1,0,0,0,1,https://i5.walmartimages.com/asr/379f0d48-1496-45e3-8dcb-e7953aed0254_1.c9fe08c9a87c8fdf9a4aaef350f577c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Lacoste-Womens-Gazon-W5-Sneakers-in-Navy/109980500
61,Saucony Women's Dxn Trainer Ankle-high Leather Cross Trainer Shoe,Saucony,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-12T05:20:43Z""],""sourceURLs"":[""https://www.walmart.com/ip/Saucony-Dxn-Trainer-Women-US-10-Pink-Sneakers-UK-8-EU-42/54100240""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. You have a lifestyle that requires a certain level of quality from your clothing and accessories. From the nicer aspects and cut of your clothing to the everyday reliability of the vehicle you drive you demand quality. In your choice of where and how you live to the people you decide are the best to be your friends you demand an above-average degree of excellence in both your relationships and your possessions. For these very reasons Saucony shoes are the shoes you like to put on your feet. Saucony shoes with their unparalleled quality in materials fit and design are better than your average shoe. Their outer shell of self tie in combination with the shoe's rubber sole makes them one of the very best shoes you can have for keeping your feet dry in all kinds of inclement weather. The customized construction and fit of each shoe's 0in heel help cushion the blows of your continued heel strikes when you are walking running or just standing no matter what surface you might be on. When it comes to versatility Saucony shoes have a lot more to offer than other brands with their classic yet fashion forward design. Whether you are engaged in a deep conversation with a friend at your favorite coffee shop driving home a selling point in a business a presentation to a valuable client or simply having fun with friends and family Saucony shoes make you feel more like you. Their easy comfort and classic styling go hand-in-hand with how you live your life. They proclaim to the world that you are more than just an average person you know. You are a person of confidence who knows exactly where they are heading each and every day. Fashion Trend: Ankle-High Leather Cross Trainer Shoe""}]",,70,1,0,0,1,1,https://i5.walmartimages.com/asr/50314ed0-5b70-4e0f-bfcd-fff29d3ea7b6_1.119a86a22ed0161af250ed81e1a7115b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Saucony-Dxn-Trainer-Women-US-10-Pink-Sneakers-UK-8-EU-42/54100240
62,Saucony Women's Dxn Trainer Ankle-high Leather Cross Trainer Shoe,Saucony,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-12T05:20:43Z""],""sourceURLs"":[""https://www.walmart.com/ip/Saucony-Dxn-Trainer-Women-US-10-Pink-Sneakers-UK-8-EU-42/54100240""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. You have a lifestyle that requires a certain level of quality from your clothing and accessories. From the nicer aspects and cut of your clothing to the everyday reliability of the vehicle you drive you demand quality. In your choice of where and how you live to the people you decide are the best to be your friends you demand an above-average degree of excellence in both your relationships and your possessions. For these very reasons Saucony shoes are the shoes you like to put on your feet. Saucony shoes with their unparalleled quality in materials fit and design are better than your average shoe. Their outer shell of self tie in combination with the shoe's rubber sole makes them one of the very best shoes you can have for keeping your feet dry in all kinds of inclement weather. The customized construction and fit of each shoe's 0in heel help cushion the blows of your continued heel strikes when you are walking running or just standing no matter what surface you might be on. When it comes to versatility Saucony shoes have a lot more to offer than other brands with their classic yet fashion forward design. Whether you are engaged in a deep conversation with a friend at your favorite coffee shop driving home a selling point in a business a presentation to a valuable client or simply having fun with friends and family Saucony shoes make you feel more like you. Their easy comfort and classic styling go hand-in-hand with how you live your life. They proclaim to the world that you are more than just an average person you know. You are a person of confidence who knows exactly where they are heading each and every day. Fashion Trend: Ankle-High Leather Cross Trainer Shoe""}]",,37.8,1,1,2,0,0,https://i5.walmartimages.com/asr/50314ed0-5b70-4e0f-bfcd-fff29d3ea7b6_1.119a86a22ed0161af250ed81e1a7115b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Saucony-Dxn-Trainer-Women-US-10-Pink-Sneakers-UK-8-EU-42/54100240
